transfer_id,from_stop_id,to_stop_id,distance_km,walk_time_min,transfer_penalty_min,total_time_min,from_type,to_type
W_E09630,T3_FUSIL,833,0.4431,5.32,3,8.32,Telepherique,Bus
W_E09631,833,T3_PALAC,0.7492,8.99,3,11.99,Bus,Telepherique
W_E09632,T3_PALAC,833,0.7492,8.99,3,11.99,Telepherique,Bus
W_E09633,833,TRN_HUSSEIN_DAY,0.5934,7.12,3,10.12,Bus,Train
W_E09634,TRN_HUSSEIN_DAY,833,0.5934,7.12,3,10.12,Train,Bus
W_E09635,836,837,0.1891,2.27,3,5.27,Bus,Bus
W_E09636,837,836,0.1891,2.27,3,5.27,Bus,Bus
W_E09637,836,838,0.2511,3.01,3,6.01,Bus,Bus
W_E09638,838,836,0.2511,3.01,3,6.01,Bus,Bus
W_E09639,838,840,0.994,11.93,3,14.93,Bus,Bus
W_E09640,840,838,0.994,11.93,3,14.93,Bus,Bus
W_E09641,841,987,0.9993,11.99,3,14.99,Bus,Bus
W_E09642,987,841,0.9993,11.99,3,14.99,Bus,Bus
W_E09643,842,844,0.8162,9.79,3,12.79,Bus,Bus
W_E09644,844,842,0.8162,9.79,3,12.79,Bus,Bus
W_E09645,842,845,0.8643,10.37,3,13.37,Bus,Bus
W_E09646,845,842,0.8643,10.37,3,13.37,Bus,Bus
W_E09647,842,850,0.2924,3.51,3,6.51,Bus,Bus
W_E09648,850,842,0.2924,3.51,3,6.51,Bus,Bus
W_E09649,842,851,0.2889,3.47,3,6.47,Bus,Bus
W_E09650,851,842,0.2889,3.47,3,6.47,Bus,Bus
W_E09651,842,854,0.6876,8.25,3,11.25,Bus,Bus
W_E09652,854,842,0.6876,8.25,3,11.25,Bus,Bus
W_E09653,842,855,0.6226,7.47,3,10.47,Bus,Bus
W_E09654,855,842,0.6226,7.47,3,10.47,Bus,Bus
W_E09655,842,856,0.9876,11.85,3,14.85,Bus,Bus
W_E09656,856,842,0.9876,11.85,3,14.85,Bus,Bus
W_E09657,842,857,0.9827,11.79,3,14.79,Bus,Bus
W_E09658,857,842,0.9827,11.79,3,14.79,Bus,Bus
W_E09659,843,844,0.8362,10.03,3,13.03,Bus,Bus
W_E09660,844,843,0.8362,10.03,3,13.03,Bus,Bus
W_E09661,843,845,0.8833,10.6,3,13.6,Bus,Bus
W_E09662,845,843,0.8833,10.6,3,13.6,Bus,Bus
W_E09663,843,850,0.3128,3.75,3,6.75,Bus,Bus
W_E09664,850,843,0.3128,3.75,3,6.75,Bus,Bus
W_E09665,843,851,0.3095,3.71,3,6.71,Bus,Bus
W_E09666,851,843,0.3095,3.71,3,6.71,Bus,Bus
W_E09667,843,854,0.7103,8.52,3,11.52,Bus,Bus
W_E09668,854,843,0.7103,8.52,3,11.52,Bus,Bus
W_E09669,843,855,0.645,7.74,3,10.74,Bus,Bus
W_E09670,855,843,0.645,7.74,3,10.74,Bus,Bus
W_E09671,843,856,0.9894,11.87,3,14.87,Bus,Bus
W_E09672,856,843,0.9894,11.87,3,14.87,Bus,Bus
W_E09673,843,857,0.984,11.81,3,14.81,Bus,Bus
W_E09674,857,843,0.984,11.81,3,14.81,Bus,Bus
W_E09675,844,850,0.7147,8.58,3,11.58,Bus,Bus
W_E09676,850,844,0.7147,8.58,3,11.58,Bus,Bus
W_E09677,844,851,0.7113,8.54,3,11.54,Bus,Bus
W_E09678,851,844,0.7113,8.54,3,11.54,Bus,Bus
W_E09679,844,854,0.2778,3.33,3,6.33,Bus,Bus
W_E09680,854,844,0.2778,3.33,3,6.33,Bus,Bus
W_E09681,844,855,0.2817,3.38,3,6.38,Bus,Bus
W_E09682,855,844,0.2817,3.38,3,6.38,Bus,Bus
W_E09683,845,850,0.7817,9.38,3,12.38,Bus,Bus
W_E09684,850,845,0.7817,9.38,3,12.38,Bus,Bus
W_E09685,845,851,0.7781,9.34,3,12.34,Bus,Bus
W_E09686,851,845,0.7781,9.34,3,12.34,Bus,Bus
W_E09687,845,854,0.3573,4.29,3,7.29,Bus,Bus
W_E09688,854,845,0.3573,4.29,3,7.29,Bus,Bus
W_E09689,845,855,0.3588,4.31,3,7.31,Bus,Bus
W_E09690,855,845,0.3588,4.31,3,7.31,Bus,Bus
W_E09691,846,848,0.6635,7.96,3,10.96,Bus,Bus
W_E09692,848,846,0.6635,7.96,3,10.96,Bus,Bus
W_E09693,846,849,0.8558,10.27,3,13.27,Bus,Bus
W_E09694,849,846,0.8558,10.27,3,13.27,Bus,Bus
W_E09695,846,858,0.9393,11.27,3,14.27,Bus,Bus
W_E09696,858,846,0.9393,11.27,3,14.27,Bus,Bus
W_E09697,846,859,0.931,11.17,3,14.17,Bus,Bus
W_E09698,859,846,0.931,11.17,3,14.17,Bus,Bus
W_E09699,846,862,0.4985,5.98,3,8.98,Bus,Bus
W_E09700,862,846,0.4985,5.98,3,8.98,Bus,Bus
W_E09701,847,848,0.6806,8.17,3,11.17,Bus,Bus
W_E09702,848,847,0.6806,8.17,3,11.17,Bus,Bus
W_E09703,847,849,0.8727,10.47,3,13.47,Bus,Bus
W_E09704,849,847,0.8727,10.47,3,13.47,Bus,Bus
W_E09705,847,858,0.9542,11.45,3,14.45,Bus,Bus
W_E09706,858,847,0.9542,11.45,3,14.45,Bus,Bus
W_E09707,847,859,0.9456,11.35,3,14.35,Bus,Bus
W_E09708,859,847,0.9456,11.35,3,14.35,Bus,Bus
W_E09709,847,862,0.5131,6.16,3,9.16,Bus,Bus
W_E09710,862,847,0.5131,6.16,3,9.16,Bus,Bus
W_E09711,848,856,0.9979,11.97,3,14.97,Bus,Bus
W_E09712,856,848,0.9979,11.97,3,14.97,Bus,Bus
W_E09713,848,857,0.9975,11.97,3,14.97,Bus,Bus
W_E09714,857,848,0.9975,11.97,3,14.97,Bus,Bus
W_E09715,848,862,0.7345,8.81,3,11.81,Bus,Bus
W_E09716,862,848,0.7345,8.81,3,11.81,Bus,Bus
W_E09717,848,863,0.6235,7.48,3,10.48,Bus,Bus
W_E09718,863,848,0.6235,7.48,3,10.48,Bus,Bus
W_E09719,849,862,0.8962,10.75,3,13.75,Bus,Bus
W_E09720,862,849,0.8962,10.75,3,13.75,Bus,Bus
W_E09721,849,863,0.816,9.79,3,12.79,Bus,Bus
W_E09722,863,849,0.816,9.79,3,12.79,Bus,Bus
W_E09723,852,860,0.629,7.55,3,10.55,Bus,Bus
W_E09724,860,852,0.629,7.55,3,10.55,Bus,Bus
W_E09725,852,861,0.6827,8.19,3,11.19,Bus,Bus
W_E09726,861,852,0.6827,8.19,3,11.19,Bus,Bus
W_E09727,853,860,0.5823,6.99,3,9.99,Bus,Bus
W_E09728,860,853,0.5823,6.99,3,9.99,Bus,Bus
W_E09729,853,861,0.6361,7.63,3,10.63,Bus,Bus
W_E09730,861,853,0.6361,7.63,3,10.63,Bus,Bus
W_E09731,854,864,0.6853,8.22,3,11.22,Bus,Bus
W_E09732,864,854,0.6853,8.22,3,11.22,Bus,Bus
W_E09733,854,865,0.7478,8.97,3,11.97,Bus,Bus
W_E09734,865,854,0.7478,8.97,3,11.97,Bus,Bus
W_E09735,855,856,0.992,11.9,3,14.9,Bus,Bus
W_E09736,856,855,0.992,11.9,3,14.9,Bus,Bus
W_E09737,855,864,0.674,8.09,3,11.09,Bus,Bus
W_E09738,864,855,0.674,8.09,3,11.09,Bus,Bus
W_E09739,855,865,0.7287,8.74,3,11.74,Bus,Bus
W_E09740,865,855,0.7287,8.74,3,11.74,Bus,Bus
W_E09741,858,863,0.8416,10.1,3,13.1,Bus,Bus
W_E09742,863,858,0.8416,10.1,3,13.1,Bus,Bus
W_E09743,859,863,0.8339,10.01,3,13.01,Bus,Bus
W_E09744,863,859,0.8339,10.01,3,13.01,Bus,Bus
W_E09745,860,1032,0.7558,9.07,3,12.07,Bus,Bus
W_E09746,1032,860,0.7558,9.07,3,12.07,Bus,Bus
W_E09747,860,1033,0.6852,8.22,3,11.22,Bus,Bus
W_E09748,1033,860,0.6852,8.22,3,11.22,Bus,Bus
W_E09749,860,1047,0.5621,6.75,3,9.75,Bus,Bus
W_E09750,1047,860,0.5621,6.75,3,9.75,Bus,Bus
W_E09751,860,1048,0.59,7.08,3,10.08,Bus,Bus
W_E09752,1048,860,0.59,7.08,3,10.08,Bus,Bus
W_E09753,861,1032,0.7034,8.44,3,11.44,Bus,Bus
W_E09754,1032,861,0.7034,8.44,3,11.44,Bus,Bus
W_E09755,861,1033,0.6318,7.58,3,10.58,Bus,Bus
W_E09756,1033,861,0.6318,7.58,3,10.58,Bus,Bus
W_E09757,861,1047,0.5083,6.1,3,9.1,Bus,Bus
W_E09758,1047,861,0.5083,6.1,3,9.1,Bus,Bus
W_E09759,861,1048,0.536,6.43,3,9.43,Bus,Bus
W_E09760,1048,861,0.536,6.43,3,9.43,Bus,Bus
W_E09761,862,863,0.4019,4.82,3,7.82,Bus,Bus
W_E09762,863,862,0.4019,4.82,3,7.82,Bus,Bus
W_E09763,884,885,0.8086,9.7,3,12.7,Bus,Bus
W_E09764,885,884,0.8086,9.7,3,12.7,Bus,Bus
W_E09765,884,886,0.8481,10.18,3,13.18,Bus,Bus
W_E09766,886,884,0.8481,10.18,3,13.18,Bus,Bus
W_E09767,884,891,0.9291,11.15,3,14.15,Bus,Bus
W_E09768,891,884,0.9291,11.15,3,14.15,Bus,Bus
W_E09769,884,892,0.7872,9.45,3,12.45,Bus,Bus
W_E09770,892,884,0.7872,9.45,3,12.45,Bus,Bus
W_E09771,884,895,0.6931,8.32,3,11.32,Bus,Bus
W_E09772,895,884,0.6931,8.32,3,11.32,Bus,Bus
W_E09773,884,900,0.6683,8.02,3,11.02,Bus,Bus
W_E09774,900,884,0.6683,8.02,3,11.02,Bus,Bus
W_E09775,884,1217,0.6898,8.28,3,11.28,Bus,Bus
W_E09776,1217,884,0.6898,8.28,3,11.28,Bus,Bus
W_E09777,885,888,0.4692,5.63,3,8.63,Bus,Bus
W_E09778,888,885,0.4692,5.63,3,8.63,Bus,Bus
W_E09779,885,889,0.4697,5.64,3,8.64,Bus,Bus
W_E09780,889,885,0.4697,5.64,3,8.64,Bus,Bus
W_E09781,885,890,0.4908,5.89,3,8.89,Bus,Bus
W_E09782,890,885,0.4908,5.89,3,8.89,Bus,Bus
W_E09783,885,891,0.9276,11.13,3,14.13,Bus,Bus
W_E09784,891,885,0.9276,11.13,3,14.13,Bus,Bus
W_E09785,885,892,0.8232,9.88,3,12.88,Bus,Bus
W_E09786,892,885,0.8232,9.88,3,12.88,Bus,Bus
W_E09787,885,899,0.4881,5.86,3,8.86,Bus,Bus
W_E09788,899,885,0.4881,5.86,3,8.86,Bus,Bus
W_E09789,885,1218,0.4942,5.93,3,8.93,Bus,Bus
W_E09790,1218,885,0.4942,5.93,3,8.93,Bus,Bus
W_E09791,885,1219,0.8114,9.74,3,12.74,Bus,Bus
W_E09792,1219,885,0.8114,9.74,3,12.74,Bus,Bus
W_E09793,886,888,0.4134,4.96,3,7.96,Bus,Bus
W_E09794,888,886,0.4134,4.96,3,7.96,Bus,Bus
W_E09795,886,889,0.4135,4.96,3,7.96,Bus,Bus
W_E09796,889,886,0.4135,4.96,3,7.96,Bus,Bus
W_E09797,886,890,0.4346,5.22,3,8.22,Bus,Bus
W_E09798,890,886,0.4346,5.22,3,8.22,Bus,Bus
W_E09799,886,891,0.9091,10.91,3,13.91,Bus,Bus
W_E09800,891,886,0.9091,10.91,3,13.91,Bus,Bus
W_E09801,886,892,0.8111,9.73,3,12.73,Bus,Bus
W_E09802,892,886,0.8111,9.73,3,12.73,Bus,Bus
W_E09803,886,899,0.5435,6.52,3,9.52,Bus,Bus
W_E09804,899,886,0.5435,6.52,3,9.52,Bus,Bus
W_E09805,886,1218,0.5496,6.59,3,9.59,Bus,Bus
W_E09806,1218,886,0.5496,6.59,3,9.59,Bus,Bus
W_E09807,886,1219,0.8512,10.21,3,13.21,Bus,Bus
W_E09808,1219,886,0.8512,10.21,3,13.21,Bus,Bus
W_E09809,888,891,0.8331,10.0,3,13.0,Bus,Bus
W_E09810,891,888,0.8331,10.0,3,13.0,Bus,Bus
W_E09811,888,892,0.7977,9.57,3,12.57,Bus,Bus
W_E09812,892,888,0.7977,9.57,3,12.57,Bus,Bus
W_E09813,888,895,0.9057,10.87,3,13.87,Bus,Bus
W_E09814,895,888,0.9057,10.87,3,13.87,Bus,Bus
W_E09815,888,899,0.9486,11.38,3,14.38,Bus,Bus
W_E09816,899,888,0.9486,11.38,3,14.38,Bus,Bus
W_E09817,888,1217,0.9124,10.95,3,13.95,Bus,Bus
W_E09818,1217,888,0.9124,10.95,3,13.95,Bus,Bus
W_E09819,888,1218,0.9545,11.45,3,14.45,Bus,Bus
W_E09820,1218,888,0.9545,11.45,3,14.45,Bus,Bus
W_E09821,889,891,0.8678,10.41,3,13.41,Bus,Bus
W_E09822,891,889,0.8678,10.41,3,13.41,Bus,Bus
W_E09823,889,892,0.8315,9.98,3,12.98,Bus,Bus
W_E09824,892,889,0.8315,9.98,3,12.98,Bus,Bus
W_E09825,889,895,0.9035,10.84,3,13.84,Bus,Bus
W_E09826,895,889,0.9035,10.84,3,13.84,Bus,Bus
W_E09827,889,899,0.9532,11.44,3,14.44,Bus,Bus
W_E09828,899,889,0.9532,11.44,3,14.44,Bus,Bus
W_E09829,889,1217,0.9103,10.92,3,13.92,Bus,Bus
W_E09830,1217,889,0.9103,10.92,3,13.92,Bus,Bus
W_E09831,889,1218,0.9591,11.51,3,14.51,Bus,Bus
W_E09832,1218,889,0.9591,11.51,3,14.51,Bus,Bus
W_E09833,890,891,0.8752,10.5,3,13.5,Bus,Bus
W_E09834,891,890,0.8752,10.5,3,13.5,Bus,Bus
W_E09835,890,892,0.8421,10.11,3,13.11,Bus,Bus
W_E09836,892,890,0.8421,10.11,3,13.11,Bus,Bus
W_E09837,890,895,0.9241,11.09,3,14.09,Bus,Bus
W_E09838,895,890,0.9241,11.09,3,14.09,Bus,Bus
W_E09839,890,899,0.9746,11.69,3,14.69,Bus,Bus
W_E09840,899,890,0.9746,11.69,3,14.69,Bus,Bus
W_E09841,890,1217,0.9309,11.17,3,14.17,Bus,Bus
W_E09842,1217,890,0.9309,11.17,3,14.17,Bus,Bus
W_E09843,890,1218,0.9805,11.77,3,14.77,Bus,Bus
W_E09844,1218,890,0.9805,11.77,3,14.77,Bus,Bus
W_E09845,891,900,0.6959,8.35,3,11.35,Bus,Bus
W_E09846,900,891,0.6959,8.35,3,11.35,Bus,Bus
W_E09847,891,904,0.7868,9.44,3,12.44,Bus,Bus
W_E09848,904,891,0.7868,9.44,3,12.44,Bus,Bus
W_E09849,891,1219,0.9338,11.21,3,14.21,Bus,Bus
W_E09850,1219,891,0.9338,11.21,3,14.21,Bus,Bus
W_E09851,892,899,0.9879,11.85,3,14.85,Bus,Bus
W_E09852,899,892,0.9879,11.85,3,14.85,Bus,Bus
W_E09853,892,900,0.6282,7.54,3,10.54,Bus,Bus
W_E09854,900,892,0.6282,7.54,3,10.54,Bus,Bus
W_E09855,892,904,0.7816,9.38,3,12.38,Bus,Bus
W_E09856,904,892,0.7816,9.38,3,12.38,Bus,Bus
W_E09857,892,1218,0.9903,11.88,3,14.88,Bus,Bus
W_E09858,1218,892,0.9903,11.88,3,14.88,Bus,Bus
W_E09859,892,1219,0.7919,9.5,3,12.5,Bus,Bus
W_E09860,1219,892,0.7919,9.5,3,12.5,Bus,Bus
W_E09861,893,900,0.5644,6.77,3,9.77,Bus,Bus
W_E09862,900,893,0.5644,6.77,3,9.77,Bus,Bus
W_E09863,893,904,0.388,4.66,3,7.66,Bus,Bus
W_E09864,904,893,0.388,4.66,3,7.66,Bus,Bus
W_E09865,894,900,0.4584,5.5,3,8.5,Bus,Bus
W_E09866,900,894,0.4584,5.5,3,8.5,Bus,Bus
W_E09867,894,904,0.3192,3.83,3,6.83,Bus,Bus
W_E09868,904,894,0.3192,3.83,3,6.83,Bus,Bus
W_E09869,895,899,0.1861,2.23,3,5.23,Bus,Bus
W_E09870,899,895,0.1861,2.23,3,5.23,Bus,Bus
W_E09871,895,1218,0.1901,2.28,3,5.28,Bus,Bus
W_E09872,1218,895,0.1901,2.28,3,5.28,Bus,Bus
W_E09873,895,1219,0.6935,8.32,3,11.32,Bus,Bus
W_E09874,1219,895,0.6935,8.32,3,11.32,Bus,Bus
W_E09875,896,900,0.4352,5.22,3,8.22,Bus,Bus
W_E09876,900,896,0.4352,5.22,3,8.22,Bus,Bus
W_E09877,896,904,0.3132,3.76,3,6.76,Bus,Bus
W_E09878,904,896,0.3132,3.76,3,6.76,Bus,Bus
W_E09879,897,TRN_TESSALA_MERDJA,0.0469,0.56,3,3.56,Bus,Train
W_E09880,TRN_TESSALA_MERDJA,897,0.0469,0.56,3,3.56,Train,Bus
W_E09881,899,1217,0.1822,2.19,3,5.19,Bus,Bus
W_E09882,1217,899,0.1822,2.19,3,5.19,Bus,Bus
W_E09883,900,904,0.3438,4.13,3,7.13,Bus,Bus
W_E09884,904,900,0.3438,4.13,3,7.13,Bus,Bus
W_E09885,900,1219,0.6707,8.05,3,11.05,Bus,Bus
W_E09886,1219,900,0.6707,8.05,3,11.05,Bus,Bus
W_E09887,901,1142,0.8335,10.0,3,13.0,Bus,Bus
W_E09888,1142,901,0.8335,10.0,3,13.0,Bus,Bus
W_E09889,901,1143,0.8139,9.77,3,12.77,Bus,Bus
W_E09890,1143,901,0.8139,9.77,3,12.77,Bus,Bus
W_E09891,902,1142,0.8294,9.95,3,12.95,Bus,Bus
W_E09892,1142,902,0.8294,9.95,3,12.95,Bus,Bus
W_E09893,902,1143,0.8094,9.71,3,12.71,Bus,Bus
W_E09894,1143,902,0.8094,9.71,3,12.71,Bus,Bus
W_E09895,903,1142,0.8383,10.06,3,13.06,Bus,Bus
W_E09896,1142,903,0.8383,10.06,3,13.06,Bus,Bus
W_E09897,903,1143,0.8182,9.82,3,12.82,Bus,Bus
W_E09898,1143,903,0.8182,9.82,3,12.82,Bus,Bus
W_E09899,905,929,0.3732,4.48,3,7.48,Bus,Bus
W_E09900,929,905,0.3732,4.48,3,7.48,Bus,Bus
W_E09901,905,930,0.3362,4.03,3,7.03,Bus,Bus
W_E09902,930,905,0.3362,4.03,3,7.03,Bus,Bus
W_E09903,905,931,0.2641,3.17,3,6.17,Bus,Bus
W_E09904,931,905,0.2641,3.17,3,6.17,Bus,Bus
W_E09905,906,908,0.4422,5.31,3,8.31,Bus,Bus
W_E09906,908,906,0.4422,5.31,3,8.31,Bus,Bus
W_E09907,906,1191,0.8106,9.73,3,12.73,Bus,Bus
W_E09908,1191,906,0.8106,9.73,3,12.73,Bus,Bus
W_E09909,907,908,0.4341,5.21,3,8.21,Bus,Bus
W_E09910,908,907,0.4341,5.21,3,8.21,Bus,Bus
W_E09911,907,1191,0.8009,9.61,3,12.61,Bus,Bus
W_E09912,1191,907,0.8009,9.61,3,12.61,Bus,Bus
W_E09913,908,921,0.4335,5.2,3,8.2,Bus,Bus
W_E09914,921,908,0.4335,5.2,3,8.2,Bus,Bus
W_E09915,908,922,0.4462,5.35,3,8.35,Bus,Bus
W_E09916,922,908,0.4462,5.35,3,8.35,Bus,Bus
W_E09917,908,927,0.5902,7.08,3,10.08,Bus,Bus
W_E09918,927,908,0.5902,7.08,3,10.08,Bus,Bus
W_E09919,908,928,0.57,6.84,3,9.84,Bus,Bus
W_E09920,928,908,0.57,6.84,3,9.84,Bus,Bus
W_E09921,909,929,0.7805,9.37,3,12.37,Bus,Bus
W_E09922,929,909,0.7805,9.37,3,12.37,Bus,Bus
W_E09923,909,930,0.7823,9.39,3,12.39,Bus,Bus
W_E09924,930,909,0.7823,9.39,3,12.39,Bus,Bus
W_E09925,909,931,0.8284,9.94,3,12.94,Bus,Bus
W_E09926,931,909,0.8284,9.94,3,12.94,Bus,Bus
W_E09927,910,929,0.7773,9.33,3,12.33,Bus,Bus
W_E09928,929,910,0.7773,9.33,3,12.33,Bus,Bus
W_E09929,910,930,0.7799,9.36,3,12.36,Bus,Bus
W_E09930,930,910,0.7799,9.36,3,12.36,Bus,Bus
W_E09931,910,931,0.8284,9.94,3,12.94,Bus,Bus
W_E09932,931,910,0.8284,9.94,3,12.94,Bus,Bus
W_E09933,911,919,0.6043,7.25,3,10.25,Bus,Bus
W_E09934,919,911,0.6043,7.25,3,10.25,Bus,Bus
W_E09935,911,920,0.6059,7.27,3,10.27,Bus,Bus
W_E09936,920,911,0.6059,7.27,3,10.27,Bus,Bus
W_E09937,914,919,0.623,7.48,3,10.48,Bus,Bus
W_E09938,919,914,0.623,7.48,3,10.48,Bus,Bus
W_E09939,914,920,0.6246,7.5,3,10.5,Bus,Bus
W_E09940,920,914,0.6246,7.5,3,10.5,Bus,Bus
W_E09941,915,919,0.6205,7.45,3,10.45,Bus,Bus
W_E09942,919,915,0.6205,7.45,3,10.45,Bus,Bus
W_E09943,915,920,0.6239,7.49,3,10.49,Bus,Bus
W_E09944,920,915,0.6239,7.49,3,10.49,Bus,Bus
W_E09945,916,919,0.625,7.5,3,10.5,Bus,Bus
W_E09946,919,916,0.625,7.5,3,10.5,Bus,Bus
W_E09947,916,920,0.6283,7.54,3,10.54,Bus,Bus
W_E09948,920,916,0.6283,7.54,3,10.54,Bus,Bus
W_E09949,917,919,0.737,8.84,3,11.84,Bus,Bus
W_E09950,919,917,0.737,8.84,3,11.84,Bus,Bus
W_E09951,917,920,0.7408,8.89,3,11.89,Bus,Bus
W_E09952,920,917,0.7408,8.89,3,11.89,Bus,Bus
W_E09953,918,919,0.7252,8.7,3,11.7,Bus,Bus
W_E09954,919,918,0.7252,8.7,3,11.7,Bus,Bus
W_E09955,918,920,0.729,8.75,3,11.75,Bus,Bus
W_E09956,920,918,0.729,8.75,3,11.75,Bus,Bus
W_E09957,921,1191,0.7457,8.95,3,11.95,Bus,Bus
W_E09958,1191,921,0.7457,8.95,3,11.95,Bus,Bus
W_E09959,922,1191,0.7529,9.03,3,12.03,Bus,Bus
W_E09960,1191,922,0.7529,9.03,3,12.03,Bus,Bus
W_E09961,923,924,0.0323,0.39,3,3.39,Bus,Bus
W_E09962,924,923,0.0323,0.39,3,3.39,Bus,Bus
W_E09963,923,942,0.5779,6.93,3,9.93,Bus,Bus
W_E09964,942,923,0.5779,6.93,3,9.93,Bus,Bus
W_E09965,923,TRN_ZERALDA,0.5559,6.67,3,9.67,Bus,Train
W_E09966,TRN_ZERALDA,923,0.5559,6.67,3,9.67,Train,Bus
W_E09967,924,942,0.5821,6.99,3,9.99,Bus,Bus
W_E09968,942,924,0.5821,6.99,3,9.99,Bus,Bus
W_E09969,924,TRN_ZERALDA,0.5507,6.61,3,9.61,Bus,Train
W_E09970,TRN_ZERALDA,924,0.5507,6.61,3,9.61,Train,Bus
W_E09971,925,938,0.4795,5.75,3,8.75,Bus,Bus
W_E09972,938,925,0.4795,5.75,3,8.75,Bus,Bus
W_E09973,925,940,0.4802,5.76,3,8.76,Bus,Bus
W_E09974,940,925,0.4802,5.76,3,8.76,Bus,Bus
W_E09975,926,938,0.4667,5.6,3,8.6,Bus,Bus
W_E09976,938,926,0.4667,5.6,3,8.6,Bus,Bus
W_E09977,926,940,0.4674,5.61,3,8.61,Bus,Bus
W_E09978,940,926,0.4674,5.61,3,8.61,Bus,Bus
W_E09979,927,1191,0.9339,11.21,3,14.21,Bus,Bus
W_E09980,1191,927,0.9339,11.21,3,14.21,Bus,Bus
W_E09981,928,1191,0.9198,11.04,3,14.04,Bus,Bus
W_E09982,1191,928,0.9198,11.04,3,14.04,Bus,Bus
W_E09983,929,931,0.2017,2.42,3,5.42,Bus,Bus
W_E09984,931,929,0.2017,2.42,3,5.42,Bus,Bus
W_E09985,929,1157,0.4584,5.5,3,8.5,Bus,Bus
W_E09986,1157,929,0.4584,5.5,3,8.5,Bus,Bus
W_E09987,930,931,0.1544,1.85,3,4.85,Bus,Bus
W_E09988,931,930,0.1544,1.85,3,4.85,Bus,Bus
W_E09989,930,1157,0.5015,6.02,3,9.02,Bus,Bus
W_E09990,1157,930,0.5015,6.02,3,9.02,Bus,Bus
W_E09991,931,1134,0.8246,9.9,3,12.9,Bus,Bus
W_E09992,1134,931,0.8246,9.9,3,12.9,Bus,Bus
W_E09993,931,1135,0.8082,9.7,3,12.7,Bus,Bus
W_E09994,1135,931,0.8082,9.7,3,12.7,Bus,Bus
W_E09995,931,1157,0.6515,7.82,3,10.82,Bus,Bus
W_E09996,1157,931,0.6515,7.82,3,10.82,Bus,Bus
W_E09997,934,936,0.6916,8.3,3,11.3,Bus,Bus
W_E09998,936,934,0.6916,8.3,3,11.3,Bus,Bus
W_E09999,934,937,0.6912,8.29,3,11.29,Bus,Bus
W_E10000,937,934,0.6912,8.29,3,11.29,Bus,Bus
W_E10001,934,938,0.9676,11.61,3,14.61,Bus,Bus
W_E10002,938,934,0.9676,11.61,3,14.61,Bus,Bus
W_E10003,934,939,0.7542,9.05,3,12.05,Bus,Bus
W_E10004,939,934,0.7542,9.05,3,12.05,Bus,Bus
W_E10005,934,940,0.9676,11.61,3,14.61,Bus,Bus
W_E10006,940,934,0.9676,11.61,3,14.61,Bus,Bus
W_E10007,934,941,0.7698,9.24,3,12.24,Bus,Bus
W_E10008,941,934,0.7698,9.24,3,12.24,Bus,Bus
W_E10009,935,936,0.6975,8.37,3,11.37,Bus,Bus
W_E10010,936,935,0.6975,8.37,3,11.37,Bus,Bus
W_E10011,935,937,0.6967,8.36,3,11.36,Bus,Bus
W_E10012,937,935,0.6967,8.36,3,11.36,Bus,Bus
W_E10013,935,938,0.9779,11.74,3,14.74,Bus,Bus
W_E10014,938,935,0.9779,11.74,3,14.74,Bus,Bus
W_E10015,935,939,0.7486,8.98,3,11.98,Bus,Bus
W_E10016,939,935,0.7486,8.98,3,11.98,Bus,Bus
W_E10017,935,940,0.9779,11.73,3,14.73,Bus,Bus
W_E10018,940,935,0.9779,11.73,3,14.73,Bus,Bus
W_E10019,935,941,0.7641,9.17,3,12.17,Bus,Bus
W_E10020,941,935,0.7641,9.17,3,12.17,Bus,Bus
W_E10021,936,938,0.8549,10.26,3,13.26,Bus,Bus
W_E10022,938,936,0.8549,10.26,3,13.26,Bus,Bus
W_E10023,936,939,0.8063,9.68,3,12.68,Bus,Bus
W_E10024,939,936,0.8063,9.68,3,12.68,Bus,Bus
W_E10025,936,940,0.8535,10.24,3,13.24,Bus,Bus
W_E10026,940,936,0.8535,10.24,3,13.24,Bus,Bus
W_E10027,936,941,0.8217,9.86,3,12.86,Bus,Bus
W_E10028,941,936,0.8217,9.86,3,12.86,Bus,Bus
W_E10029,937,938,0.8848,10.62,3,13.62,Bus,Bus
W_E10030,938,937,0.8848,10.62,3,13.62,Bus,Bus
W_E10031,937,939,0.7792,9.35,3,12.35,Bus,Bus
W_E10032,939,937,0.7792,9.35,3,12.35,Bus,Bus
W_E10033,937,940,0.8834,10.6,3,13.6,Bus,Bus
W_E10034,940,937,0.8834,10.6,3,13.6,Bus,Bus
W_E10035,937,941,0.7944,9.53,3,12.53,Bus,Bus
W_E10036,941,937,0.7944,9.53,3,12.53,Bus,Bus
W_E10037,942,TRN_ZERALDA,0.1675,2.01,3,5.01,Bus,Train
W_E10038,TRN_ZERALDA,942,0.1675,2.01,3,5.01,Train,Bus
W_E10039,951,967,0.745,8.94,3,11.94,Bus,Bus
W_E10040,967,951,0.745,8.94,3,11.94,Bus,Bus
W_E10041,951,968,0.7465,8.96,3,11.96,Bus,Bus
W_E10042,968,951,0.7465,8.96,3,11.96,Bus,Bus
W_E10043,951,969,0.7512,9.01,3,12.01,Bus,Bus
W_E10044,969,951,0.7512,9.01,3,12.01,Bus,Bus
W_E10045,951,970,0.7518,9.02,3,12.02,Bus,Bus
W_E10046,970,951,0.7518,9.02,3,12.02,Bus,Bus
