from_stop_id,to_stop_id,distance_km,time_min,co2_g,transport_type
333,566,0.4784,8.74,0.0,walk
566,333,0.4784,8.74,0.0,walk
333,568,0.7876,12.45,0.0,walk
568,333,0.7876,12.45,0.0,walk
333,570,0.8163,12.8,0.0,walk
570,333,0.8163,12.8,0.0,walk
333,572,0.699,11.39,0.0,walk
572,333,0.699,11.39,0.0,walk
333,574,0.3965,7.76,0.0,walk
574,333,0.3965,7.76,0.0,walk
333,719,0.9087,13.9,0.0,walk
719,333,0.9087,13.9,0.0,walk
333,720,0.9136,13.96,0.0,walk
720,333,0.9136,13.96,0.0,walk
333,T1_HAMMA,0.3699,7.44,0.0,walk
T1_HAMMA,333,0.3699,7.44,0.0,walk
333,T1_MADAN,0.1631,4.96,0.0,walk
T1_MADAN,333,0.1631,4.96,0.0,walk
333,T2_JARDN,0.8079,12.69,0.0,walk
T2_JARDN,333,0.8079,12.69,0.0,walk
333,T2_MEMOR,0.7266,11.72,0.0,walk
T2_MEMOR,333,0.7266,11.72,0.0,walk
334,336,0.5334,9.4,0.0,walk
336,334,0.5334,9.4,0.0,walk
334,337,0.499,8.99,0.0,walk
337,334,0.499,8.99,0.0,walk
334,338,0.3896,7.68,0.0,walk
338,334,0.3896,7.68,0.0,walk
334,339,0.3845,7.61,0.0,walk
339,334,0.3845,7.61,0.0,walk
334,340,0.8032,12.64,0.0,walk
340,334,0.8032,12.64,0.0,walk
334,341,0.8595,13.31,0.0,walk
341,334,0.8595,13.31,0.0,walk
334,342,0.8193,12.83,0.0,walk
342,334,0.8193,12.83,0.0,walk
334,343,0.8143,12.77,0.0,walk
343,334,0.8143,12.77,0.0,walk
334,346,0.9969,14.96,0.0,walk
346,334,0.9969,14.96,0.0,walk
334,566,0.4143,7.97,0.0,walk
566,334,0.4143,7.97,0.0,walk
334,568,0.6015,10.22,0.0,walk
568,334,0.6015,10.22,0.0,walk
334,570,0.8174,12.81,0.0,walk
570,334,0.8174,12.81,0.0,walk
334,572,0.8938,13.73,0.0,walk
572,334,0.8938,13.73,0.0,walk
334,574,0.4845,8.81,0.0,walk
574,334,0.4845,8.81,0.0,walk
334,719,0.9174,14.01,0.0,walk
719,334,0.9174,14.01,0.0,walk
334,720,0.9318,14.18,0.0,walk
720,334,0.9318,14.18,0.0,walk
334,T1_HAMMA,0.438,8.26,0.0,walk
T1_HAMMA,334,0.438,8.26,0.0,walk
334,T1_MADAN,0.265,6.18,0.0,walk
T1_MADAN,334,0.265,6.18,0.0,walk
334,T2_JARDN,0.6156,10.39,0.0,walk
T2_JARDN,334,0.6156,10.39,0.0,walk
334,T2_MEMOR,0.5024,9.03,0.0,walk
T2_MEMOR,334,0.5024,9.03,0.0,walk
335,336,0.5408,9.49,0.0,walk
336,335,0.5408,9.49,0.0,walk
335,337,0.5059,9.07,0.0,walk
337,335,0.5059,9.07,0.0,walk
335,338,0.4007,7.81,0.0,walk
338,335,0.4007,7.81,0.0,walk
335,339,0.3953,7.74,0.0,walk
339,335,0.3953,7.74,0.0,walk
335,340,0.8081,12.7,0.0,walk
340,335,0.8081,12.7,0.0,walk
335,341,0.8619,13.34,0.0,walk
341,335,0.8619,13.34,0.0,walk
335,342,0.8301,12.96,0.0,walk
342,335,0.8301,12.96,0.0,walk
335,343,0.825,12.9,0.0,walk
343,335,0.825,12.9,0.0,walk
335,566,0.401,7.81,0.0,walk
566,335,0.401,7.81,0.0,walk
335,568,0.5888,10.07,0.0,walk
568,335,0.5888,10.07,0.0,walk
335,570,0.805,12.66,0.0,walk
570,335,0.805,12.66,0.0,walk
335,572,0.8917,13.7,0.0,walk
572,335,0.8917,13.7,0.0,walk
335,574,0.4768,8.72,0.0,walk
574,335,0.4768,8.72,0.0,walk
335,719,0.9313,14.18,0.0,walk
719,335,0.9313,14.18,0.0,walk
335,720,0.9458,14.35,0.0,walk
720,335,0.9458,14.35,0.0,walk
335,T1_HAMMA,0.4295,8.15,0.0,walk
T1_HAMMA,335,0.4295,8.15,0.0,walk
335,T1_MADAN,0.2611,6.13,0.0,walk
T1_MADAN,335,0.2611,6.13,0.0,walk
335,T2_JARDN,0.6033,10.24,0.0,walk
T2_JARDN,335,0.6033,10.24,0.0,walk
335,T2_MEMOR,0.4931,8.92,0.0,walk
T2_MEMOR,335,0.4931,8.92,0.0,walk
336,337,0.039,3.47,0.0,walk
337,336,0.039,3.47,0.0,walk
336,338,0.702,11.42,0.0,walk
338,336,0.702,11.42,0.0,walk
336,339,0.7088,11.51,0.0,walk
339,336,0.7088,11.51,0.0,walk
336,344,0.7273,11.73,0.0,walk
344,336,0.7273,11.73,0.0,walk
336,345,0.723,11.68,0.0,walk
345,336,0.723,11.68,0.0,walk
336,346,0.4786,8.74,0.0,walk
346,336,0.4786,8.74,0.0,walk
336,347,0.4875,8.85,0.0,walk
347,336,0.4875,8.85,0.0,walk
336,353,0.9127,13.95,0.0,walk
353,336,0.9127,13.95,0.0,walk
336,354,0.929,14.15,0.0,walk
354,336,0.929,14.15,0.0,walk
336,357,0.5917,10.1,0.0,walk
357,336,0.5917,10.1,0.0,walk
336,563,0.9743,14.69,0.0,walk
563,336,0.9743,14.69,0.0,walk
336,566,0.7362,11.83,0.0,walk
566,336,0.7362,11.83,0.0,walk
336,570,0.9922,14.91,0.0,walk
570,336,0.9922,14.91,0.0,walk
336,571,0.857,13.28,0.0,walk
571,336,0.857,13.28,0.0,walk
336,572,0.5954,10.15,0.0,walk
572,336,0.5954,10.15,0.0,walk
336,574,0.5481,9.58,0.0,walk
574,336,0.5481,9.58,0.0,walk
336,719,0.8885,13.66,0.0,walk
719,336,0.8885,13.66,0.0,walk
336,720,0.8803,13.56,0.0,walk
720,336,0.8803,13.56,0.0,walk
336,984,0.7759,12.31,0.0,walk
984,336,0.7759,12.31,0.0,walk
336,985,0.7845,12.41,0.0,walk
985,336,0.7845,12.41,0.0,walk
336,T1_HAMMA,0.5506,9.61,0.0,walk
T1_HAMMA,336,0.5506,9.61,0.0,walk
336,T1_MADAN,0.4074,7.89,0.0,walk
T1_MADAN,336,0.4074,7.89,0.0,walk
337,338,0.6835,11.2,0.0,walk
338,337,0.6835,11.2,0.0,walk
337,339,0.6896,11.28,0.0,walk
339,337,0.6896,11.28,0.0,walk
337,344,0.692,11.3,0.0,walk
344,337,0.692,11.3,0.0,walk
337,345,0.6875,11.25,0.0,walk
345,337,0.6875,11.25,0.0,walk
337,346,0.5061,9.07,0.0,walk
346,337,0.5061,9.07,0.0,walk
337,347,0.5154,9.18,0.0,walk
347,337,0.5154,9.18,0.0,walk
337,353,0.9516,14.42,0.0,walk
353,337,0.9516,14.42,0.0,walk
337,354,0.9667,14.6,0.0,walk
354,337,0.9667,14.6,0.0,walk
337,357,0.6303,10.56,0.0,walk
357,337,0.6303,10.56,0.0,walk
337,563,0.9541,14.45,0.0,walk
563,337,0.9541,14.45,0.0,walk
337,566,0.6975,11.37,0.0,walk
566,337,0.6975,11.37,0.0,walk
337,570,0.9581,14.5,0.0,walk
570,337,0.9581,14.5,0.0,walk
337,571,0.8604,13.33,0.0,walk
571,337,0.8604,13.33,0.0,walk
337,572,0.5884,10.06,0.0,walk
572,337,0.5884,10.06,0.0,walk
337,574,0.5135,9.16,0.0,walk
574,337,0.5135,9.16,0.0,walk
337,719,0.8979,13.77,0.0,walk
719,337,0.8979,13.77,0.0,walk
337,720,0.8913,13.7,0.0,walk
720,337,0.8913,13.7,0.0,walk
337,984,0.8085,12.7,0.0,walk
984,337,0.8085,12.7,0.0,walk
337,985,0.8171,12.8,0.0,walk
985,337,0.8171,12.8,0.0,walk
337,T1_HAMMA,0.5144,9.17,0.0,walk
T1_HAMMA,337,0.5144,9.17,0.0,walk
337,T1_MADAN,0.3684,7.42,0.0,walk
T1_MADAN,337,0.3684,7.42,0.0,walk
337,T2_MEMOR,0.9954,14.94,0.0,walk
T2_MEMOR,337,0.9954,14.94,0.0,walk
337,TRN_ATELIERS,0.9986,14.98,0.0,walk
TRN_ATELIERS,337,0.9986,14.98,0.0,walk
338,340,0.512,9.14,0.0,walk
340,338,0.512,9.14,0.0,walk
338,341,0.6263,10.52,0.0,walk
341,338,0.6263,10.52,0.0,walk
338,342,0.4301,8.16,0.0,walk
342,338,0.4301,8.16,0.0,walk
338,343,0.4256,8.11,0.0,walk
343,338,0.4256,8.11,0.0,walk
338,344,0.4407,8.29,0.0,walk
344,338,0.4407,8.29,0.0,walk
338,345,0.447,8.36,0.0,walk
345,338,0.447,8.36,0.0,walk
338,348,0.953,14.44,0.0,walk
348,338,0.953,14.44,0.0,walk
338,349,0.947,14.36,0.0,walk
349,338,0.947,14.36,0.0,walk
338,566,0.7929,12.51,0.0,walk
566,338,0.7929,12.51,0.0,walk
338,568,0.8463,13.16,0.0,walk
568,338,0.8463,13.16,0.0,walk
338,574,0.8644,13.37,0.0,walk
574,338,0.8644,13.37,0.0,walk
338,719,0.6016,10.22,0.0,walk
719,338,0.6016,10.22,0.0,walk
338,720,0.6262,10.51,0.0,walk
720,338,0.6262,10.51,0.0,walk
338,T1_HAMMA,0.8215,12.86,0.0,walk
T1_HAMMA,338,0.8215,12.86,0.0,walk
338,T1_MADAN,0.6269,10.52,0.0,walk
T1_MADAN,338,0.6269,10.52,0.0,walk
338,T2_JARDN,0.8454,13.14,0.0,walk
T2_JARDN,338,0.8454,13.14,0.0,walk
338,T2_MEMOR,0.6499,10.8,0.0,walk
T2_MEMOR,338,0.6499,10.8,0.0,walk
339,340,0.5042,9.05,0.0,walk
340,339,0.5042,9.05,0.0,walk
339,341,0.6161,10.39,0.0,walk
341,339,0.6161,10.39,0.0,walk
339,342,0.4348,8.22,0.0,walk
342,339,0.4348,8.22,0.0,walk
339,343,0.4299,8.16,0.0,walk
343,339,0.4299,8.16,0.0,walk
339,344,0.43,8.16,0.0,walk
344,339,0.43,8.16,0.0,walk
339,345,0.4365,8.24,0.0,walk
345,339,0.4365,8.24,0.0,walk
339,348,0.9395,14.27,0.0,walk
348,339,0.9395,14.27,0.0,walk
339,349,0.9335,14.2,0.0,walk
349,339,0.9335,14.2,0.0,walk
339,566,0.7854,12.42,0.0,walk
566,339,0.7854,12.42,0.0,walk
339,568,0.8336,13.0,0.0,walk
568,339,0.8336,13.0,0.0,walk
339,574,0.8615,13.34,0.0,walk
574,339,0.8615,13.34,0.0,walk
339,719,0.615,10.38,0.0,walk
719,339,0.615,10.38,0.0,walk
339,720,0.64,10.68,0.0,walk
720,339,0.64,10.68,0.0,walk
339,T1_HAMMA,0.818,12.82,0.0,walk
T1_HAMMA,339,0.818,12.82,0.0,walk
339,T1_MADAN,0.625,10.5,0.0,walk
T1_MADAN,339,0.625,10.5,0.0,walk
339,T2_JARDN,0.8323,12.99,0.0,walk
T2_JARDN,339,0.8323,12.99,0.0,walk
339,T2_MEMOR,0.6361,10.63,0.0,walk
T2_MEMOR,339,0.6361,10.63,0.0,walk
340,344,0.7261,11.71,0.0,walk
344,340,0.7261,11.71,0.0,walk
340,345,0.7356,11.83,0.0,walk
345,340,0.7356,11.83,0.0,walk
340,348,0.6076,10.29,0.0,walk
348,340,0.6076,10.29,0.0,walk
340,349,0.6025,10.23,0.0,walk
349,340,0.6025,10.23,0.0,walk
340,568,0.9546,14.46,0.0,walk
568,340,0.9546,14.46,0.0,walk
340,T2_JARDN,0.9346,14.22,0.0,walk
T2_JARDN,340,0.9346,14.22,0.0,walk
340,T2_MEMOR,0.7147,11.58,0.0,walk
T2_MEMOR,340,0.7147,11.58,0.0,walk
341,344,0.7476,11.97,0.0,walk
344,341,0.7476,11.97,0.0,walk
341,345,0.757,12.08,0.0,walk
345,341,0.757,12.08,0.0,walk
341,348,0.4482,8.38,0.0,walk
348,341,0.4482,8.38,0.0,walk
341,349,0.4433,8.32,0.0,walk
349,341,0.4433,8.32,0.0,walk
341,565,0.9337,14.2,0.0,walk
565,341,0.9337,14.2,0.0,walk
341,568,0.9001,13.8,0.0,walk
568,341,0.9001,13.8,0.0,walk
341,T2_JARDN,0.8755,13.51,0.0,walk
T2_JARDN,341,0.8755,13.51,0.0,walk
341,T2_MEMOR,0.6668,11.0,0.0,walk
T2_MEMOR,341,0.6668,11.0,0.0,walk
341,T3_PALAC,0.934,14.21,0.0,walk
T3_PALAC,341,0.934,14.21,0.0,walk
342,344,0.8414,13.1,0.0,walk
344,342,0.8414,13.1,0.0,walk
342,345,0.8493,13.19,0.0,walk
345,342,0.8493,13.19,0.0,walk
342,T2_MEMOR,0.9674,14.61,0.0,walk
T2_MEMOR,342,0.9674,14.61,0.0,walk
343,344,0.8334,13.0,0.0,walk
344,343,0.8334,13.0,0.0,walk
343,345,0.8414,13.1,0.0,walk
345,343,0.8414,13.1,0.0,walk
343,349,0.9978,14.97,0.0,walk
349,343,0.9978,14.97,0.0,walk
343,T2_MEMOR,0.9561,14.47,0.0,walk
T2_MEMOR,343,0.9561,14.47,0.0,walk
344,348,0.8586,13.3,0.0,walk
348,344,0.8586,13.3,0.0,walk
344,349,0.8532,13.24,0.0,walk
349,344,0.8532,13.24,0.0,walk
344,565,0.902,13.82,0.0,walk
565,344,0.902,13.82,0.0,walk
344,566,0.3913,7.7,0.0,walk
566,344,0.3913,7.7,0.0,walk
344,568,0.4303,8.16,0.0,walk
568,344,0.4303,8.16,0.0,walk
344,569,0.9246,14.1,0.0,walk
569,344,0.9246,14.1,0.0,walk
344,570,0.8019,12.62,0.0,walk
570,344,0.8019,12.62,0.0,walk
344,574,0.5697,9.84,0.0,walk
574,344,0.5697,9.84,0.0,walk
344,T1_HAMMA,0.5168,9.2,0.0,walk
T1_HAMMA,344,0.5168,9.2,0.0,walk
344,T1_MADAN,0.4055,7.87,0.0,walk
T1_MADAN,344,0.4055,7.87,0.0,walk
344,T2_JARDN,0.4385,8.26,0.0,walk
T2_JARDN,344,0.4385,8.26,0.0,walk
344,T2_MEMOR,0.3066,6.68,0.0,walk
T2_MEMOR,344,0.3066,6.68,0.0,walk
345,348,0.8659,13.39,0.0,walk
348,345,0.8659,13.39,0.0,walk
345,349,0.8605,13.33,0.0,walk
349,345,0.8605,13.33,0.0,walk
345,565,0.9043,13.85,0.0,walk
565,345,0.9043,13.85,0.0,walk
345,566,0.382,7.58,0.0,walk
566,345,0.382,7.58,0.0,walk
345,568,0.428,8.14,0.0,walk
568,345,0.428,8.14,0.0,walk
345,569,0.9186,14.02,0.0,walk
569,345,0.9186,14.02,0.0,walk
345,570,0.7929,12.51,0.0,walk
570,345,0.7929,12.51,0.0,walk
345,574,0.5605,9.73,0.0,walk
574,345,0.5605,9.73,0.0,walk
345,T1_HAMMA,0.5075,9.09,0.0,walk
T1_HAMMA,345,0.5075,9.09,0.0,walk
345,T1_MADAN,0.3978,7.77,0.0,walk
T1_MADAN,345,0.3978,7.77,0.0,walk
345,T2_JARDN,0.437,8.24,0.0,walk
T2_JARDN,345,0.437,8.24,0.0,walk
345,T2_MEMOR,0.3098,6.72,0.0,walk
T2_MEMOR,345,0.3098,6.72,0.0,walk
346,350,0.6716,11.06,0.0,walk
350,346,0.6716,11.06,0.0,walk
346,353,0.6475,10.77,0.0,walk
353,346,0.6475,10.77,0.0,walk
346,354,0.5821,9.99,0.0,walk
354,346,0.5821,9.99,0.0,walk
346,357,0.3718,7.46,0.0,walk
357,346,0.3718,7.46,0.0,walk
346,358,0.7815,12.38,0.0,walk
358,346,0.7815,12.38,0.0,walk
346,359,0.8616,13.34,0.0,walk
359,346,0.8616,13.34,0.0,walk
346,563,0.9706,14.65,0.0,walk
563,346,0.9706,14.65,0.0,walk
346,571,0.5742,9.89,0.0,walk
571,346,0.5742,9.89,0.0,walk
346,572,0.5108,9.13,0.0,walk
572,346,0.5108,9.13,0.0,walk
346,574,0.8258,12.91,0.0,walk
574,346,0.8258,12.91,0.0,walk
346,986,0.794,12.53,0.0,walk
986,346,0.794,12.53,0.0,walk
346,987,0.807,12.68,0.0,walk
987,346,0.807,12.68,0.0,walk
346,991,0.8224,12.87,0.0,walk
991,346,0.8224,12.87,0.0,walk
346,992,0.8455,13.15,0.0,walk
992,346,0.8455,13.15,0.0,walk
346,T1_HAMMA,0.8566,13.28,0.0,walk
T1_HAMMA,346,0.8566,13.28,0.0,walk
346,T1_MADAN,0.8072,12.69,0.0,walk
T1_MADAN,346,0.8072,12.69,0.0,walk
346,TRN_ATELIERS,0.9331,14.2,0.0,walk
TRN_ATELIERS,346,0.9331,14.2,0.0,walk
347,350,0.6606,10.93,0.0,walk
350,347,0.6606,10.93,0.0,walk
347,353,0.6384,10.66,0.0,walk
353,347,0.6384,10.66,0.0,walk
347,354,0.5716,9.86,0.0,walk
354,347,0.5716,9.86,0.0,walk
347,357,0.3655,7.39,0.0,walk
357,347,0.3655,7.39,0.0,walk
347,358,0.7705,12.25,0.0,walk
358,347,0.7705,12.25,0.0,walk
347,359,0.8506,13.21,0.0,walk
359,347,0.8506,13.21,0.0,walk
347,563,0.9794,14.75,0.0,walk
563,347,0.9794,14.75,0.0,walk
347,571,0.5779,9.93,0.0,walk
571,347,0.5779,9.93,0.0,walk
347,572,0.5199,9.24,0.0,walk
572,347,0.5199,9.24,0.0,walk
347,574,0.837,13.04,0.0,walk
574,347,0.837,13.04,0.0,walk
347,986,0.7833,12.4,0.0,walk
986,347,0.7833,12.4,0.0,walk
347,987,0.7963,12.56,0.0,walk
987,347,0.7963,12.56,0.0,walk
347,991,0.8263,12.92,0.0,walk
991,347,0.8263,12.92,0.0,walk
347,992,0.8495,13.19,0.0,walk
992,347,0.8495,13.19,0.0,walk
347,T1_HAMMA,0.8678,13.41,0.0,walk
T1_HAMMA,347,0.8678,13.41,0.0,walk
347,T1_MADAN,0.818,12.82,0.0,walk
T1_MADAN,347,0.818,12.82,0.0,walk
347,TRN_ATELIERS,0.9407,14.29,0.0,walk
TRN_ATELIERS,347,0.9407,14.29,0.0,walk
348,564,0.8755,13.51,0.0,walk
564,348,0.8755,13.51,0.0,walk
348,565,0.5567,9.68,0.0,walk
565,348,0.5567,9.68,0.0,walk
348,568,0.7769,12.32,0.0,walk
568,348,0.7769,12.32,0.0,walk
348,T2_JARDN,0.7427,11.91,0.0,walk
T2_JARDN,348,0.7427,11.91,0.0,walk
348,T2_MEMOR,0.6184,10.42,0.0,walk
T2_MEMOR,348,0.6184,10.42,0.0,walk
348,T3_FUSIL,0.7222,11.67,0.0,walk
T3_FUSIL,348,0.7222,11.67,0.0,walk
348,T3_PALAC,0.5097,9.12,0.0,walk
T3_PALAC,348,0.5097,9.12,0.0,walk
349,564,0.8781,13.54,0.0,walk
564,349,0.8781,13.54,0.0,walk
349,565,0.5579,9.69,0.0,walk
565,349,0.5579,9.69,0.0,walk
349,568,0.7735,12.28,0.0,walk
568,349,0.7735,12.28,0.0,walk
349,T2_JARDN,0.7394,11.87,0.0,walk
T2_JARDN,349,0.7394,11.87,0.0,walk
349,T2_MEMOR,0.6138,10.37,0.0,walk
T2_MEMOR,349,0.6138,10.37,0.0,walk
349,T3_FUSIL,0.7267,11.72,0.0,walk
T3_FUSIL,349,0.7267,11.72,0.0,walk
349,T3_PALAC,0.5156,9.19,0.0,walk
T3_PALAC,349,0.5156,9.19,0.0,walk
350,351,0.7943,12.53,0.0,walk
351,350,0.7943,12.53,0.0,walk
350,352,0.6904,11.29,0.0,walk
352,350,0.6904,11.29,0.0,walk
350,353,0.301,6.61,0.0,walk
353,350,0.301,6.61,0.0,walk
350,355,0.7057,11.47,0.0,walk
355,350,0.7057,11.47,0.0,walk
350,356,0.7336,11.8,0.0,walk
356,350,0.7336,11.8,0.0,walk
350,357,0.495,8.94,0.0,walk
357,350,0.495,8.94,0.0,walk
350,358,0.2651,6.18,0.0,walk
358,350,0.2651,6.18,0.0,walk
350,359,0.3099,6.72,0.0,walk
359,350,0.3099,6.72,0.0,walk
350,840,0.9017,13.82,0.0,walk
840,350,0.9017,13.82,0.0,walk
350,841,0.8911,13.69,0.0,walk
841,350,0.8911,13.69,0.0,walk
350,984,0.3642,7.37,0.0,walk
984,350,0.3642,7.37,0.0,walk
350,985,0.3601,7.32,0.0,walk
985,350,0.3601,7.32,0.0,walk
350,986,0.344,7.13,0.0,walk
986,350,0.344,7.13,0.0,walk
350,987,0.3506,7.21,0.0,walk
987,350,0.3506,7.21,0.0,walk
351,354,0.9318,14.18,0.0,walk
354,351,0.9318,14.18,0.0,walk
351,355,0.1291,4.55,0.0,walk
355,351,0.1291,4.55,0.0,walk
351,356,0.1052,4.26,0.0,walk
356,351,0.1052,4.26,0.0,walk
351,358,0.6847,11.22,0.0,walk
358,351,0.6847,11.22,0.0,walk
351,359,0.606,10.27,0.0,walk
359,351,0.606,10.27,0.0,walk
351,840,0.5433,9.52,0.0,walk
840,351,0.5433,9.52,0.0,walk
351,841,0.5275,9.33,0.0,walk
841,351,0.5275,9.33,0.0,walk
351,986,0.7107,11.53,0.0,walk
986,351,0.7107,11.53,0.0,walk
351,987,0.6992,11.39,0.0,walk
987,351,0.6992,11.39,0.0,walk
352,353,0.9549,14.46,0.0,walk
353,352,0.9549,14.46,0.0,walk
352,354,0.8436,13.12,0.0,walk
354,352,0.8436,13.12,0.0,walk
352,355,0.3215,6.86,0.0,walk
355,352,0.3215,6.86,0.0,walk
352,356,0.3215,6.86,0.0,walk
356,352,0.3215,6.86,0.0,walk
352,358,0.505,9.06,0.0,walk
358,352,0.505,9.06,0.0,walk
352,359,0.4252,8.1,0.0,walk
359,352,0.4252,8.1,0.0,walk
352,840,0.7714,12.26,0.0,walk
840,352,0.7714,12.26,0.0,walk
352,841,0.7552,12.06,0.0,walk
841,352,0.7552,12.06,0.0,walk
352,981,0.9449,14.34,0.0,walk
981,352,0.9449,14.34,0.0,walk
352,982,0.9293,14.15,0.0,walk
982,352,0.9293,14.15,0.0,walk
352,983,0.9938,14.93,0.0,walk
983,352,0.9938,14.93,0.0,walk
352,984,0.961,14.53,0.0,walk
984,352,0.961,14.53,0.0,walk
352,985,0.9531,14.44,0.0,walk
985,352,0.9531,14.44,0.0,walk
352,986,0.5036,9.04,0.0,walk
986,352,0.5036,9.04,0.0,walk
352,987,0.4909,8.89,0.0,walk
987,352,0.4909,8.89,0.0,walk
352,989,0.8798,13.56,0.0,walk
989,352,0.8798,13.56,0.0,walk
352,990,0.9023,13.83,0.0,walk
990,352,0.9023,13.83,0.0,walk
353,354,0.1695,5.03,0.0,walk
354,353,0.1695,5.03,0.0,walk
353,355,0.8928,13.71,0.0,walk
355,353,0.8928,13.71,0.0,walk
353,356,0.9222,14.07,0.0,walk
356,353,0.9222,14.07,0.0,walk
353,357,0.3246,6.9,0.0,walk
357,353,0.3246,6.9,0.0,walk
353,358,0.5659,9.79,0.0,walk
358,353,0.5659,9.79,0.0,walk
353,359,0.6084,10.3,0.0,walk
359,353,0.6084,10.3,0.0,walk
353,715,0.9041,13.85,0.0,walk
715,353,0.9041,13.85,0.0,walk
353,716,0.8548,13.26,0.0,walk
716,353,0.8548,13.26,0.0,walk
353,839,0.9095,13.91,0.0,walk
839,353,0.9095,13.91,0.0,walk
353,840,0.9501,14.4,0.0,walk
840,353,0.9501,14.4,0.0,walk
353,841,0.944,14.33,0.0,walk
841,353,0.944,14.33,0.0,walk
353,984,0.4533,8.44,0.0,walk
984,353,0.4533,8.44,0.0,walk
353,985,0.4554,8.47,0.0,walk
985,353,0.4554,8.47,0.0,walk
353,986,0.6425,10.71,0.0,walk
986,353,0.6425,10.71,0.0,walk
353,987,0.6499,10.8,0.0,walk
987,353,0.6499,10.8,0.0,walk
354,355,0.8345,13.01,0.0,walk
355,354,0.8345,13.01,0.0,walk
354,356,0.8632,13.36,0.0,walk
356,354,0.8632,13.36,0.0,walk
354,357,0.3485,7.18,0.0,walk
357,354,0.3485,7.18,0.0,walk
354,358,0.4103,7.92,0.0,walk
358,354,0.4103,7.92,0.0,walk
354,359,0.4627,8.55,0.0,walk
359,354,0.4627,8.55,0.0,walk
354,840,0.9731,14.68,0.0,walk
840,354,0.9731,14.68,0.0,walk
354,841,0.9645,14.57,0.0,walk
841,354,0.9645,14.57,0.0,walk
354,984,0.3225,6.87,0.0,walk
984,354,0.3225,6.87,0.0,walk
354,985,0.3222,6.87,0.0,walk
985,354,0.3222,6.87,0.0,walk
354,986,0.4816,8.78,0.0,walk
986,354,0.4816,8.78,0.0,walk
354,987,0.49,8.88,0.0,walk
987,354,0.49,8.88,0.0,walk
355,358,0.6345,10.61,0.0,walk
358,355,0.6345,10.61,0.0,walk
355,359,0.5608,9.73,0.0,walk
359,355,0.5608,9.73,0.0,walk
355,839,0.8878,13.65,0.0,walk
839,355,0.8878,13.65,0.0,walk
355,840,0.4508,8.41,0.0,walk
840,355,0.4508,8.41,0.0,walk
355,841,0.4347,8.22,0.0,walk
841,355,0.4347,8.22,0.0,walk
355,986,0.675,11.1,0.0,walk
986,355,0.675,11.1,0.0,walk
355,987,0.6648,10.98,0.0,walk
987,355,0.6648,10.98,0.0,walk
356,358,0.6571,10.88,0.0,walk
358,356,0.6571,10.88,0.0,walk
356,359,0.5823,9.99,0.0,walk
359,356,0.5823,9.99,0.0,walk
356,839,0.9029,13.83,0.0,walk
839,356,0.9029,13.83,0.0,walk
356,840,0.4561,8.47,0.0,walk
840,356,0.4561,8.47,0.0,walk
356,841,0.44,8.28,0.0,walk
841,356,0.44,8.28,0.0,walk
356,986,0.6952,11.34,0.0,walk
986,356,0.6952,11.34,0.0,walk
356,987,0.6848,11.22,0.0,walk
987,356,0.6848,11.22,0.0,walk
357,358,0.7133,11.56,0.0,walk
358,357,0.7133,11.56,0.0,walk
357,359,0.7805,12.37,0.0,walk
359,357,0.7805,12.37,0.0,walk
357,571,0.9373,14.25,0.0,walk
571,357,0.9373,14.25,0.0,walk
357,572,0.871,13.45,0.0,walk
572,357,0.871,13.45,0.0,walk
357,715,0.9739,14.69,0.0,walk
715,357,0.9739,14.69,0.0,walk
357,716,0.993,14.92,0.0,walk
716,357,0.993,14.92,0.0,walk
357,720,0.997,14.96,0.0,walk
720,357,0.997,14.96,0.0,walk
357,984,0.3563,7.28,0.0,walk
984,357,0.3563,7.28,0.0,walk
357,985,0.3639,7.37,0.0,walk
985,357,0.3639,7.37,0.0,walk
357,986,0.7647,12.18,0.0,walk
986,357,0.7647,12.18,0.0,walk
357,987,0.7758,12.31,0.0,walk
987,357,0.7758,12.31,0.0,walk
357,T1_MADAN,0.9954,14.94,0.0,walk
T1_MADAN,357,0.9954,14.94,0.0,walk
358,840,0.9539,14.45,0.0,walk
840,358,0.9539,14.45,0.0,walk
358,841,0.9403,14.28,0.0,walk
841,358,0.9403,14.28,0.0,walk
358,981,0.8791,13.55,0.0,walk
981,358,0.8791,13.55,0.0,walk
358,982,0.9341,14.21,0.0,walk
982,358,0.9341,14.21,0.0,walk
358,984,0.4562,8.47,0.0,walk
984,358,0.4562,8.47,0.0,walk
358,985,0.4482,8.38,0.0,walk
985,358,0.4482,8.38,0.0,walk
358,989,0.9994,14.99,0.0,walk
989,358,0.9994,14.99,0.0,walk
359,840,0.8998,13.8,0.0,walk
840,359,0.8998,13.8,0.0,walk
359,841,0.8857,13.63,0.0,walk
841,359,0.8857,13.63,0.0,walk
359,981,0.8813,13.58,0.0,walk
981,359,0.8813,13.58,0.0,walk
359,982,0.9255,14.11,0.0,walk
982,359,0.9255,14.11,0.0,walk
359,984,0.5358,9.43,0.0,walk
984,359,0.5358,9.43,0.0,walk
359,985,0.5279,9.33,0.0,walk
985,359,0.5279,9.33,0.0,walk
359,989,0.9738,14.69,0.0,walk
989,359,0.9738,14.69,0.0,walk
359,990,0.9909,14.89,0.0,walk
990,359,0.9909,14.89,0.0,walk
360,816,0.1351,4.62,0.0,walk
816,360,0.1351,4.62,0.0,walk
360,817,0.3337,7.0,0.0,walk
